Id,CreationDate,PostId,RelatedPostId,LinkTypeId
"546243","2012-02-03 19:25:54","16877","3080","1"
"546448","2012-02-04 04:24:22","16886","16465","1"
"546571","2012-02-04 12:56:58","10336","12756","1"
"547346","2012-02-05 21:17:51","16935","16922","1"
"547350","2012-02-05 21:28:36","16922","16935","1"
"547497","2012-02-06 12:07:51","16954","16953","1"
"547523","2012-02-06 12:08:40","16953","16954","1"
"547573","2012-02-06 12:42:34","16949","3454","1"
"547776","2012-02-06 20:47:50","16976","6216","1"
"548046","2012-02-07 10:00:39","15405","16985","1"
"548054","2012-02-07 10:11:29","5069","1318","1"
"549511","2012-02-09 15:37:50","17091","16409","1"
"549514","2012-02-09 16:00:11","17090","15230","1"
"550351","2012-02-10 20:53:30","17135","14185","1"
"551126","2012-02-12 16:59:20","16877","16884","1"
"551514","2012-02-13 09:27:32","17195","11479","1"
"551517","2012-02-13 10:04:14","17195","2536","1"
"551631","2012-02-13 13:24:34","17207","1737","1"
"552063","2012-02-14 07:33:33","17244","6268","1"
"552178","2012-02-14 11:10:12","17253","5231","1"
"552360","2012-02-14 15:43:38","17267","12084","1"
"552656","2012-02-15 00:35:35","17278","16066","1"
"552817","2012-02-15 08:26:21","17303","1795","1"
"553084","2012-02-15 16:47:20","17327","15728","1"
"553176","2012-02-15 20:16:23","17344","2278","1"
"553660","2012-02-16 13:13:01","17331","15226","1"
"553793","2012-02-16 18:22:05","17290","3110","1"
"554104","2012-02-17 11:43:57","15405","17397","1"
"554179","2012-02-17 14:14:24","17414","9105","1"
"554481","2012-02-18 00:15:45","17436","16130","1"
"554511","2012-02-18 02:57:35","17442","1328","1"
"554693","2012-02-18 11:36:08","17450","74","1"
"555422","2012-02-20 09:46:27","17472","5003","1"
"555504","2012-02-20 11:52:08","17472","59","1"
"555537","2012-02-20 13:06:33","17476","17438","1"
"555560","2012-02-20 13:48:12","17480","5675","1"
"555922","2012-02-21 05:54:07","17507","1042","1"
"555983","2012-02-21 08:36:27","17507","17423","1"
"556177","2012-02-21 15:16:57","16694","8153","1"
"556207","2012-02-21 15:34:24","17528","15840","1"
"556735","2012-02-22 09:23:41","17560","16496","1"
"557335","2012-02-22 22:31:21","17617","17423","1"
"557370","2012-02-22 22:37:58","17617","17507","1"
"557371","2012-02-22 22:37:58","17617","1042","1"
"557731","2012-02-23 10:12:42","17534","17605","1"
"558219","2012-02-23 19:41:36","17632","3454","1"
"558647","2012-02-24 10:38:47","17704","1442","1"
"558693","2012-02-24 13:10:01","17664","17703","1"
"559010","2012-02-24 22:57:26","17746","11499","1"
"559271","2012-02-25 17:17:25","17759","11043","1"
"560296","2012-02-27 16:39:57","17808","5660","1"
"560358","2012-02-27 17:17:39","17818","3177","1"
"560519","2012-02-27 19:21:33","17845","17836","1"
"561003","2012-02-28 08:28:23","17826","17397","1"
"561010","2012-02-28 08:33:45","17826","17257","1"
"561508","2012-02-29 01:52:13","17947","16576","1"
"561631","2012-02-29 09:54:00","17952","17884","1"
"561632","2012-02-29 09:54:00","17952","17794","1"
"561702","2012-02-29 12:00:02","17952","17939","1"
"561705","2012-02-29 12:19:11","17957","5175","1"
"561794","2012-02-29 15:00:24","17963","5252","1"
"562076","2012-02-29 19:42:37","17964","16520","1"
"562140","2012-02-29 21:27:56","17981","14880","1"
"562183","2012-02-29 23:45:07","551","16679","1"
"562184","2012-02-29 23:45:07","551","15887","1"
"562341","2012-03-01 06:06:08","17998","10574","1"
"562810","2012-03-01 16:10:03","18032","10312","1"
"562998","2012-03-01 21:23:11","17307","17968","1"
"563914","2012-03-03 16:23:45","18069","17046","1"
"564159","2012-03-04 05:04:55","18125","17826","1"
"564160","2012-03-04 05:04:55","18125","1420","1"
"565623","2012-03-06 08:34:55","18201","16576","1"
"565650","2012-03-06 08:59:30","18215","18086","1"
"565651","2012-03-06 09:06:12","18215","840","1"
"566096","2012-03-06 21:40:56","18261","18238","1"
"566160","2012-03-06 22:44:24","18069","14791","1"
"566249","2012-03-07 03:51:29","18274","16715","1"
"566430","2012-03-07 10:47:30","18267","9417","1"
"566431","2012-03-07 10:51:23","18254","13683","1"
"567414","2012-03-08 21:36:15","18373","18212","1"
"567512","2012-03-09 03:30:42","18337","18103","1"
"567794","2012-03-09 11:10:35","18397","7801","1"
"568269","2012-03-09 20:37:47","18432","15373","1"
"568857","2012-03-10 18:51:31","18395","18361","1"
"569251","2012-03-11 11:14:56","18480","17038","1"
"569333","2012-03-11 15:57:21","18499","18461","1"
"569501","2012-03-11 17:42:25","18487","13891","1"
"569543","2012-03-11 19:13:12","18499","16792","1"
"570246","2012-03-13 05:08:04","18530","12944","1"
"570275","2012-03-13 05:23:11","18588","15505","1"
"570276","2012-03-13 05:23:11","18588","16694","1"
"570277","2012-03-13 05:23:11","18588","14269","1"
"570726","2012-03-13 15:34:24","18600","3117","1"
"570874","2012-03-13 18:23:16","18642","8040","1"
"570918","2012-03-13 19:59:41","18648","18365","1"
"571010","2012-03-13 22:10:03","18639","15840","1"
"571507","2012-03-14 15:48:54","18701","14745","1"
"571666","2012-03-14 22:50:33","18675","1420","1"
"571764","2012-03-15 03:21:38","18724","13647","1"
"571812","2012-03-15 05:21:15","18675","8040","1"
"571907","2012-03-15 08:49:32","18698","6133","1"
"572116","2012-03-15 13:10:27","15669","8868","1"
"572123","2012-03-15 13:14:29","18740","13795","1"
"572324","2012-03-15 18:29:06","18760","17472","1"
"572508","2012-03-15 23:47:33","18777","17507","1"
"572509","2012-03-15 23:47:33","18777","1042","1"
"573090","2012-03-16 17:45:54","18819","16066","1"
"573137","2012-03-16 18:45:48","18802","13273","1"
"573138","2012-03-16 18:45:48","18802","1002","1"
"573212","2012-03-16 21:11:12","18786","18361","1"
"573806","2012-03-18 08:14:23","18862","17038","1"
"573807","2012-03-18 08:15:30","18862","16884","1"
"573808","2012-03-18 08:15:53","18862","4567","1"
"573816","2012-03-18 08:34:26","18862","9654","1"
"573949","2012-03-18 15:36:00","18873","2472","1"
"574072","2012-03-18 21:02:50","18882","11965","1"
"574096","2012-03-18 22:21:49","18883","2149","1"
"574411","2012-03-19 09:40:02","18844","17491","1"
"574606","2012-03-19 14:57:22","18896","12100","1"
"575159","2012-03-20 10:29:17","18934","12504","1"
"575436","2012-03-20 13:24:59","18954","18411","1"
"576122","2012-03-21 14:02:24","18989","10301","1"
"576208","2012-03-21 15:04:12","18999","12073","1"
"576215","2012-03-21 15:07:59","18999","15982","1"
"576250","2012-03-21 15:22:33","18997","12862","1"
"576327","2012-03-21 18:18:41","19000","18837","1"
"576384","2012-03-21 18:55:48","18999","2020","1"
"576801","2012-03-22 07:24:49","19027","15898","1"
"576804","2012-03-22 08:55:59","18999","1850","1"
"576872","2012-03-22 13:04:06","19027","11229","1"
"577037","2012-03-22 15:54:28","12300","18119","1"
"577387","2012-03-22 21:47:18","19087","8386","1"
"577388","2012-03-22 21:47:18","19087","16643","1"
"577531","2012-03-23 00:56:23","19091","3603","1"
"578026","2012-03-23 17:40:25","19143","18313","1"
"578249","2012-03-23 22:31:32","19163","18991","1"
"578516","2012-03-24 10:00:39","19179","3117","1"
"578933","2012-03-25 02:20:57","19202","18863","1"
"579158","2012-03-25 10:21:48","19204","16935","1"
"579340","2012-03-25 19:03:31","19213","13444","1"
"579796","2012-03-26 13:06:52","19231","17808","1"
"580237","2012-03-26 20:47:54","5468","13674","1"
"580485","2012-03-27 08:37:51","19269","16530","1"
"580813","2012-03-27 14:45:22","19310","19311","1"
"580883","2012-03-27 15:28:08","19320","9681","1"
"580884","2012-03-27 15:28:08","19320","275","1"
"580885","2012-03-27 15:28:08","19320","583","1"
"581177","2012-03-27 19:46:32","19330","9119","1"
"581178","2012-03-27 19:49:08","19336","2317","1"
"581340","2012-03-28 02:03:51","19354","18751","1"
"581563","2012-03-28 08:50:39","19379","18954","1"
"581602","2012-03-28 09:20:27","19379","15898","1"
"581741","2012-03-28 12:05:56","19382","17303","1"
"581854","2012-03-28 13:24:22","19400","15840","1"
"581855","2012-03-28 13:26:45","19400","12637","1"
"582006","2012-03-28 16:45:47","19351","13273","1"
"582082","2012-03-28 17:35:59","19411","13380","1"
"582127","2012-03-28 18:46:10","19415","19148","1"
"582368","2012-03-29 07:01:23","19423","12065","1"
"582373","2012-03-29 07:18:28","19435","18224","1"
"583449","2012-03-30 14:54:05","19491","10468","1"
"583460","2012-03-30 15:23:30","19491","840","1"
"583714","2012-03-31 04:50:59","19478","19214","1"
"584467","2012-04-01 16:32:48","19536","16138","1"
"585507","2012-04-03 15:50:40","19586","16621","1"
"585705","2012-04-03 20:07:07","19600","5211","1"
"585706","2012-04-03 20:18:40","19608","11150","1"
"585740","2012-04-03 20:49:53","19608","15079","1"
"586464","2012-04-04 15:48:22","19636","16009","1"
"586974","2012-04-05 07:42:18","19586","12908","1"
"587107","2012-04-05 13:01:11","19672","1403","1"
"587279","2012-04-05 18:12:26","19697","1795","1"
"588024","2012-04-06 20:06:36","19741","19163","1"
"588134","2012-04-07 00:29:56","19732","19718","1"
"588384","2012-04-07 12:55:03","19755","8927","1"
"589451","2012-04-09 15:50:04","19789","3117","1"
"589452","2012-04-09 15:50:04","19789","18600","1"
"589677","2012-04-09 21:35:24","19807","13825","1"
"590031","2012-04-10 13:33:05","19586","12854","1"
"590575","2012-04-11 10:40:50","19849","6776","1"
"590718","2012-04-11 15:50:11","19862","8207","1"
"590813","2012-04-11 17:31:39","19873","4439","1"
"590816","2012-04-11 18:14:17","19875","14194","1"
"590817","2012-04-11 18:14:17","19875","14173","1"
"590818","2012-04-11 18:14:17","19875","8297","1"
"590953","2012-04-11 19:30:47","19880","19879","1"
"590979","2012-04-11 19:55:58","19873","4705","1"
"591458","2012-04-12 12:14:01","19908","16160","1"
"591516","2012-04-12 13:14:02","19912","74","1"
"591901","2012-04-13 05:38:24","19936","15898","1"
"592151","2012-04-13 14:00:40","19967","9573","1"
"592152","2012-04-13 14:00:40","19967","5379","1"
"592153","2012-04-13 14:00:40","19967","1863","1"
"592324","2012-04-13 18:16:47","19980","1072","1"
"592336","2012-04-13 19:10:56","19923","13413","1"
"592678","2012-04-14 04:48:44","19998","19849","1"
"592820","2012-04-14 09:43:59","20007","6820","1"
"592821","2012-04-14 09:43:59","20007","4941","1"
"592962","2012-04-14 14:00:18","20015","12073","1"
"593463","2012-04-15 19:14:42","20052","20050","1"
"593540","2012-04-15 19:41:08","20050","8585","1"
"593541","2012-04-15 19:42:56","20053","78","1"
"593542","2012-04-15 19:42:56","20053","11965","1"
"593966","2012-04-16 10:57:08","20073","118","1"
"593967","2012-04-16 10:57:08","20073","3079","1"
"593998","2012-04-16 11:35:53","20077","14571","1"
"594235","2012-04-16 19:56:33","20094","13030","1"
"594434","2012-04-17 03:41:07","20106","18862","1"
"594603","2012-04-17 08:41:29","20118","4439","1"
"594947","2012-04-17 18:48:39","20130","12356","1"
"594984","2012-04-17 22:22:40","20096","19892","1"
"595535","2012-04-18 13:11:03","20190","1318","1"
"595649","2012-04-18 15:15:16","20017","16497","1"
"596026","2012-04-18 22:17:19","20222","5370","1"
"596421","2012-04-19 14:25:41","20262","18361","1"
"596655","2012-04-19 22:33:49","20283","20280","1"
"596913","2012-04-20 08:07:16","20296","19738","1"
"597197","2012-04-20 14:08:38","20316","13951","1"
"597225","2012-04-20 14:18:40","20324","20302","1"
"597286","2012-04-20 15:53:48","20334","16666","1"
"597291","2012-04-20 16:19:17","5003","59","1"
"597431","2012-04-20 18:53:06","20342","18862","1"
"597802","2012-04-21 06:08:38","20363","7951","1"
"597821","2012-04-21 06:13:10","20370","19163","1"
"598082","2012-04-21 17:03:46","20370","20371","1"
"598218","2012-04-21 22:14:03","20388","3117","1"
"598544","2012-04-22 19:34:02","20374","19772","1"
"598798","2012-04-23 07:41:52","20405","10312","1"
"598910","2012-04-23 11:21:00","20410","17789","1"
"599246","2012-04-23 19:51:11","20441","20130","1"
"599496","2012-04-24 04:50:18","20463","16361","1"
"599676","2012-04-24 10:16:13","20475","12037","1"
"599677","2012-04-24 10:16:13","20475","4348","1"
"599982","2012-04-24 18:55:40","20497","17102","1"
"600236","2012-04-25 01:40:13","17331","12100","1"
"600529","2012-04-25 13:02:20","20513","15770","1"
"600614","2012-04-25 13:46:34","20539","831","1"
"600995","2012-04-26 01:33:38","20579","1244","1"
"601124","2012-04-26 07:16:55","20583","14688","1"
"601174","2012-04-26 09:26:47","20591","10046","1"
"601596","2012-04-26 18:50:57","20633","8377","1"
"601718","2012-04-26 22:29:55","5930","18432","1"
"602096","2012-04-27 12:26:41","20607","14453","1"
"602164","2012-04-27 13:25:55","20663","10341","1"
"602292","2012-04-27 16:19:09","20672","18238","1"
"602400","2012-04-27 18:45:13","20675","13920","1"
"602402","2012-04-27 19:00:48","20680","1863","1"
"603627","2012-04-30 03:19:58","20735","4608","1"
"603628","2012-04-30 03:20:27","20735","6652","1"
"603629","2012-04-30 03:20:27","20735","6824","1"
"603630","2012-04-30 03:20:27","20735","9159","1"
"603707","2012-04-30 05:44:52","20737","2748","1"
"603797","2012-04-30 10:13:02","20705","19295","1"
"603982","2012-04-30 13:14:14","20747","11203","1"
"604275","2012-04-30 21:28:11","20746","6820","1"
"604276","2012-04-30 21:28:11","20746","4941","1"
"604278","2012-04-30 21:53:07","20769","14947","1"
"604351","2012-04-30 23:30:32","20762","17082","1"
"604496","2012-05-01 07:47:55","10341","20663","1"
"604764","2012-05-01 12:53:09","20788","10039","1"
"605540","2012-05-02 11:21:29","20838","2472","1"
"605541","2012-05-02 11:21:29","20838","11891","1"
"605542","2012-05-02 11:21:29","20838","14925","1"
"605543","2012-05-02 11:21:29","20838","7966","1"
"605625","2012-05-02 13:48:32","20857","6133","1"
"605785","2012-05-02 16:28:09","20867","20525","1"
"605786","2012-05-02 16:28:09","20867","37","1"
"605787","2012-05-02 16:28:09","20867","1072","1"
"605788","2012-05-02 16:28:09","20867","19","1"
"605910","2012-05-02 20:48:53","20881","3264","1"
"605961","2012-05-03 00:16:35","20828","3401","1"
"606280","2012-05-03 11:46:53","20893","1737","1"
"606651","2012-05-04 01:28:46","20866","11198","1"
"606836","2012-05-04 11:35:22","20944","782","1"
"606837","2012-05-04 11:35:22","20944","10368","1"
"606838","2012-05-04 11:35:22","20944","10113","1"
"606954","2012-05-04 13:25:04","20947","3478","1"
"607001","2012-05-04 14:41:11","20953","484","1"
"607014","2012-05-04 15:51:03","484","20953","1"
"607081","2012-05-04 17:49:54","20964","1795","1"
"607371","2012-05-05 12:11:55","20980","12321","1"
"608443","2012-05-07 15:12:37","21031","1389","1"
"609080","2012-05-08 14:07:40","21073","18300","1"
"609242","2012-05-08 17:32:05","21082","13754","1"
"609426","2012-05-08 21:04:49","21098","17964","1"
"609617","2012-05-09 00:20:35","21107","2825","1"
"609849","2012-05-09 09:44:59","21123","11180","1"
"610846","2012-05-10 15:49:30","21082","5252","1"
"611072","2012-05-11 05:55:42","21196","20735","1"
"611073","2012-05-11 05:57:43","21196","9263","1"
"611189","2012-05-11 09:23:41","21201","16974","1"
"611313","2012-05-11 13:25:19","21208","21031","1"
"611505","2012-05-11 19:05:22","21224","3117","1"
"611506","2012-05-11 19:10:18","21224","11702","1"
"611514","2012-05-11 19:22:19","21225","20130","1"
"611670","2012-05-11 22:40:58","21229","1965","1"
"611909","2012-05-12 08:58:29","21236","10911","1"
"612102","2012-05-12 20:51:10","21262","12797","1"
"612103","2012-05-12 20:51:10","21262","18480","1"
"612448","2012-05-13 12:34:13","21284","1060","1"
"612718","2012-05-14 06:03:36","21292","12357","1"
"613042","2012-05-14 15:29:49","21298","18011","1"
"613250","2012-05-14 22:07:37","21338","10132","1"
"613590","2012-05-15 11:39:24","21370","1850","1"
"613627","2012-05-15 12:31:38","21372","870","1"
"613729","2012-05-15 14:19:27","21376","17964","1"
"613730","2012-05-15 14:21:36","21375","5556","1"
"613867","2012-05-15 17:48:46","21388","19354","1"
"614030","2012-05-16 00:58:46","21399","11527","1"
"614300","2012-05-16 08:40:55","21409","5740","1"
"614353","2012-05-16 10:11:02","21422","6929","1"
"614627","2012-05-16 15:58:38","8207","19862","1"
"614902","2012-05-16 20:53:21","21470","21459","1"
"615220","2012-05-17 10:53:15","21502","16715","1"
"615666","2012-05-17 18:29:12","21537","11363","1"
"615858","2012-05-17 20:46:52","21538","2020","1"
"615859","2012-05-17 20:46:52","21538","789","1"
"615860","2012-05-17 20:47:27","21542","3117","1"
"615864","2012-05-17 20:49:10","21538","12073","1"
"615867","2012-05-17 21:09:57","21542","21224","1"
"616056","2012-05-18 07:46:25","21528","5003","1"
"616105","2012-05-18 09:10:19","21562","9969","1"
"616997","2012-05-19 15:51:01","21605","281","1"
"617298","2012-05-20 14:20:55","21614","17507","1"
"617337","2012-05-20 15:01:46","20595","1080","1"
"617419","2012-05-20 17:44:14","5702","3542","1"
"618192","2012-05-21 18:17:15","19756","6093","1"
"618309","2012-05-21 21:28:03","21664","12504","1"
"618488","2012-05-22 02:04:05","21672","123","1"
"618568","2012-05-22 04:22:29","21674","21665","1"
"618784","2012-05-22 10:31:21","21688","6216","1"
"618934","2012-05-22 14:29:28","21711","21464","1"
"618998","2012-05-22 16:15:22","21665","16433","1"
"619212","2012-05-22 23:44:31","21725","17090","1"
"619518","2012-05-23 10:00:23","21738","19751","1"
"619592","2012-05-23 12:56:03","21748","12756","1"
"619731","2012-05-23 17:24:06","21756","21459","1"
"620218","2012-05-24 06:23:52","21784","20595","1"
"620367","2012-05-24 13:49:51","21765","17038","1"
"620791","2012-05-25 06:54:07","21808","19444","1"
"620818","2012-05-25 07:48:08","21806","1905","1"
"620819","2012-05-25 07:48:08","21806","5088","1"
"620820","2012-05-25 07:48:08","21806","1157","1"
"620821","2012-05-25 07:48:08","21806","10329","1"
"621616","2012-05-26 15:58:14","19569","10483","1"
