Id,ReviewTaskTypeId,CreationDate,DeletionDate,ReviewTaskStateId,PostId,SuggestedEditId,CompletedByReviewTaskId
"420","1","2011-05-05 00:00:00","2011-05-05 00:00:00","2","6808","174","579"
"421","1","2011-05-05 00:00:00","2011-05-05 00:00:00","2","6805","175","580"
"423","1","2011-05-08 00:00:00","2011-05-08 00:00:00","2","6869","177","582"
"424","1","2011-05-08 00:00:00","2011-05-08 00:00:00","2","6857","178","583"
"425","1","2011-05-09 00:00:00","2011-05-09 00:00:00","2","6859","179","584"
"426","1","2011-05-10 00:00:00","2011-05-10 00:00:00","2","6929","180","585"
"427","1","2011-05-11 00:00:00","2011-05-11 00:00:00","2","6994","181","586"
"428","1","2011-05-12 00:00:00","2011-05-12 00:00:00","2","7037","182","587"
"429","1","2011-05-12 00:00:00","2011-05-12 00:00:00","2","6962","183","588"
"430","1","2011-05-12 00:00:00","2011-05-12 00:00:00","2","7026","184","589"
"431","1","2011-05-12 00:00:00","2011-05-12 00:00:00","2","7029","185","590"
"432","1","2011-05-12 00:00:00","2011-05-12 00:00:00","2","7048","186","591"
"433","1","2011-05-13 00:00:00","2011-05-13 00:00:00","2","7110","187","592"
"434","1","2011-05-14 00:00:00","2011-05-14 00:00:00","2","7115","188","593"
"435","1","2011-05-15 00:00:00","2011-05-15 00:00:00","2","2071","189","594"
"436","1","2011-05-15 00:00:00","2011-05-15 00:00:00","2","5887","190","595"
"437","1","2011-05-16 00:00:00","2011-05-16 00:00:00","2","7131","191","596"
"438","1","2011-05-17 00:00:00","2011-05-17 00:00:00","2","7208","192","598"
"439","1","2011-05-17 00:00:00","2011-05-17 00:00:00","2","7209","193","597"
"440","1","2011-05-17 00:00:00","2011-05-17 00:00:00","2","6944","194","599"
"442","1","2011-05-18 00:00:00","2011-05-18 00:00:00","2","7207","196","601"
"443","1","2011-05-19 00:00:00","2011-05-19 00:00:00","2","7307","197","602"
"444","1","2011-05-19 00:00:00","2011-05-19 00:00:00","2","7207","198","604"
"445","1","2011-05-19 00:00:00","2011-05-19 00:00:00","2","7216","199","603"
"446","1","2011-05-21 00:00:00","2011-05-21 00:00:00","2","7371","200","607"
"447","1","2011-05-21 00:00:00","2011-05-21 00:00:00","2","7372","201","608"
"448","1","2011-05-21 00:00:00","2011-05-21 00:00:00","2","7373","202","605"
"449","1","2011-05-21 00:00:00","2011-05-21 00:00:00","2","7374","203","606"
"450","1","2011-05-22 00:00:00","2011-05-22 00:00:00","2","7383","204","609"
"451","1","2011-05-23 00:00:00","2011-05-23 00:00:00","2","7400","205","610"
"452","1","2011-05-23 00:00:00","2011-05-23 00:00:00","2","5136","206","611"
"453","1","2011-05-23 00:00:00","2011-05-23 00:00:00","2","7147","207","612"
"454","1","2011-05-23 00:00:00","2011-05-23 00:00:00","2","6174","208","614"
"455","1","2011-05-23 00:00:00","2011-05-23 00:00:00","2","3644","209","615"
"456","1","2011-05-23 00:00:00","2011-05-23 00:00:00","2","5671","210","613"
"457","1","2011-05-23 00:00:00","2011-05-23 00:00:00","2","946","211","616"
"458","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","7114","212","617"
"459","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","7460","213","619"
"460","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","7461","214","618"
"461","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","7464","215","620"
"462","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","5664","216","621"
"463","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","2175","217","622"
"464","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","2149","218","623"
"465","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","1060","219","625"
"466","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","674","220","626"
"467","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","482","221","624"
"468","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","108","222","627"
"469","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","4847","223","628"
"470","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","4865","224","629"
"471","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","5266","225","631"
"472","1","2011-05-24 00:00:00","2011-05-24 00:00:00","2","5574","226","630"
"473","1","2011-05-25 00:00:00","2011-05-25 00:00:00","2","7490","227","632"
"474","1","2011-05-25 00:00:00","2011-05-25 00:00:00","2","6265","228","633"
"475","1","2011-05-27 00:00:00","2011-05-27 00:00:00","2","1042","229","634"
"476","1","2011-05-27 00:00:00","2011-05-27 00:00:00","2","7114","230","635"
"477","1","2011-05-27 00:00:00","2011-05-27 00:00:00","2","7115","231","636"
"478","1","2011-05-27 00:00:00","2011-05-27 00:00:00","2","7588","232","637"
"479","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","5866","233","638"
"480","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","3110","234","639"
"481","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7617","235","646"
"482","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7619","236","645"
"483","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7621","237","642"
"484","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7623","238","648"
"485","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","6415","239","655"
"486","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7625","240","653"
"487","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7627","241","650"
"488","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7629","242","663"
"489","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7631","243","660"
"490","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7633","244","661"
"491","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7635","245","649"
"492","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7637","246","656"
"493","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7639","247","654"
"494","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","6410","248","644"
"495","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7641","249","657"
"496","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7643","250","664"
"497","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7645","251","658"
"498","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7647","252","647"
"499","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7649","253","643"
"500","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7651","254","640"
"501","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7653","255","659"
"502","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7655","256","662"
"503","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7658","257","651"
"504","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7660","258","652"
"505","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7662","259","641"
"506","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7665","260","665"
"507","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7667","261","666"
"508","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7669","262","672"
"509","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7671","263","669"
"510","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7673","264","668"
"511","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7675","265","671"
"512","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7529","266","676"
"513","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7677","267","670"
"514","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7679","268","675"
"515","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7681","269","673"
"516","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7683","270","674"
"517","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7685","271","677"
"518","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7687","272","667"
"519","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7689","273","681"
"520","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7691","274","682"
"521","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7693","275","678"
"522","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7695","276","680"
"523","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7697","277","679"
"524","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7699","278","684"
"525","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7701","279","683"
"526","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7703","280","685"
"527","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7705","281","690"
"528","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7707","282","689"
"529","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7709","283","688"
"530","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7711","284","687"
"531","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7713","285","686"
"532","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7715","286","691"
"533","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7716","287","694"
"534","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7717","288","695"
"535","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7718","289","692"
"536","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7719","290","693"
"537","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7672","291","696"
"538","1","2011-05-28 00:00:00","2011-05-28 00:00:00","2","7673","292","697"
"539","1","2011-05-29 00:00:00","2011-05-29 00:00:00","2","6327","293","698"
"540","1","2011-05-30 00:00:00","2011-05-30 00:00:00","2","7733","294","699"
"541","1","2011-05-31 00:00:00","2011-05-31 00:00:00","2","7753","295","700"
"542","1","2011-06-01 00:00:00","2011-06-01 00:00:00","2","1996","296","701"
"544","1","2011-06-04 00:00:00","2011-06-04 00:00:00","2","7680","298","703"
"545","1","2011-06-04 00:00:00","2011-06-04 00:00:00","2","7684","299","704"
"546","1","2011-06-05 00:00:00","2011-06-05 00:00:00","2","7460","300","705"
"547","1","2011-06-09 00:00:00","2011-06-09 00:00:00","2","6618","301","706"
"548","1","2011-06-10 00:00:00","2011-06-10 00:00:00","2","8048","302","709"
"549","1","2011-06-10 00:00:00","2011-06-10 00:00:00","2","8052","303","707"
"550","1","2011-06-10 00:00:00","2011-06-10 00:00:00","2","8043","304","710"
"551","1","2011-06-11 00:00:00","2011-06-11 00:00:00","2","8071","305","711"
"552","1","2011-06-11 00:00:00","2011-06-11 00:00:00","2","8081","306","712"
"553","1","2011-06-11 00:00:00","2011-06-11 00:00:00","2","8059","307","713"
"554","1","2011-06-15 00:00:00","2011-06-15 00:00:00","2","8145","308","714"
"555","1","2011-06-15 00:00:00","2011-06-15 00:00:00","2","8145","309","715"
"556","1","2011-06-16 00:00:00","2011-06-16 00:00:00","2","8220","310","716"
"557","1","2011-06-16 00:00:00","2011-06-16 00:00:00","2","8221","311","717"
"558","1","2011-06-17 00:00:00","2011-06-17 00:00:00","2","8297","312","718"
"559","1","2011-06-18 00:00:00","2011-06-18 00:00:00","2","8318","313","719"
"560","1","2011-06-19 00:00:00","2011-06-20 00:00:00","2","8338","314","724"
"561","1","2011-06-19 00:00:00","2011-06-20 00:00:00","2","8339","315","725"
"562","1","2011-06-19 00:00:00","2011-06-20 00:00:00","2","8341","316","722"
"563","1","2011-06-19 00:00:00","2011-06-20 00:00:00","2","8340","317","723"
"564","1","2011-06-19 00:00:00","2011-06-20 00:00:00","2","8342","318","720"
"565","1","2011-06-19 00:00:00","2011-06-20 00:00:00","2","8343","319","721"
"566","1","2011-06-23 00:00:00","2011-06-23 00:00:00","2","8387","320","726"
"567","1","2011-06-23 00:00:00","2011-06-23 00:00:00","2","8372","321","727"
"568","1","2011-06-24 00:00:00","2011-06-24 00:00:00","2","1975","322","728"
"569","1","2011-06-25 00:00:00","2011-06-25 00:00:00","2","8491","323","729"
"570","1","2011-06-26 00:00:00","2011-06-26 00:00:00","2","2477","324","730"
"571","1","2011-06-27 00:00:00","2011-06-27 00:00:00","2","8545","325","731"
"572","1","2011-06-28 00:00:00","2011-06-28 00:00:00","2","8547","326","732"
"573","1","2011-06-28 00:00:00","2011-06-28 00:00:00","2","8587","327","733"
"574","1","2011-06-28 00:00:00","2011-06-28 00:00:00","2","8596","328","734"
"575","1","2011-06-28 00:00:00","2011-06-28 00:00:00","2","5459","329","735"
"576","1","2011-06-28 00:00:00","2011-06-28 00:00:00","2","8618","330","736"
"577","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","2476","331","737"
"578","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","8592","332","740"
"579","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","8581","333","738"
"580","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","1999","334","739"
"581","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","8540","335","742"
"582","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","3488","336","741"
"583","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","5808","337","749"
"584","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","8587","338","751"
"585","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","8624","339","747"
"586","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","54","340","743"
"587","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","5268","341","750"
"588","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","4866","342","744"
"589","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","4867","343","745"
"590","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","4873","344","746"
"591","1","2011-06-29 00:00:00","2011-06-29 00:00:00","2","5826","345","748"
"592","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","3060","346","752"
"593","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","4174","347","753"
"595","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","5969","349","762"
"596","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","6071","350","759"
"597","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","4200","351","765"
"598","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","4204","352","764"
"599","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","6853","353","760"
"600","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","6895","354","761"
"601","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","3087","355","756"
"602","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","573","356","755"
"603","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","5732","357","763"
"604","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","5840","358","758"
"605","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","8521","359","766"
"606","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","4759","360","757"
"607","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","2913","361","767"
"608","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","3909","362","768"
"609","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","6550","363","770"
"610","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","4555","364","769"
"611","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","243","365","771"
"612","1","2011-06-30 00:00:00","2011-06-30 00:00:00","2","4174","366","772"
"613","1","2011-07-01 00:00:00","2011-07-01 00:00:00","2","6459","367","773"
"614","1","2011-07-01 00:00:00","2011-07-01 00:00:00","2","7217","368","774"
"615","1","2011-07-02 00:00:00","2011-07-02 00:00:00","2","8692","369","775"
"616","1","2011-07-04 00:00:00","2011-07-04 00:00:00","2","8727","370","776"
"617","1","2011-07-11 00:00:00","2011-07-11 00:00:00","2","8885","371","777"
"618","1","2011-07-14 00:00:00","2011-07-14 00:00:00","2","9010","372","778"
"619","1","2011-07-20 00:00:00","2011-07-20 00:00:00","2","9167","373","779"
"620","1","2011-07-21 00:00:00","2011-07-21 00:00:00","2","781","374","780"
"621","1","2011-07-21 00:00:00","2011-07-21 00:00:00","2","9223","375","781"
"622","1","2011-07-22 00:00:00","2011-07-22 00:00:00","2","9239","376","782"
"623","1","2011-07-23 00:00:00","2011-07-23 00:00:00","2","9252","377","783"
"624","1","2011-07-25 00:00:00","2011-07-25 00:00:00","2","9310","378","784"
"625","1","2011-07-26 00:00:00","2011-07-26 00:00:00","2","9331","379","785"
"626","1","2011-07-28 00:00:00","2011-07-28 00:00:00","2","7956","380","786"
"627","1","2011-07-30 00:00:00","2011-07-30 00:00:00","2","9452","381","787"
"628","1","2011-07-31 00:00:00","2011-08-01 00:00:00","2","9449","382","788"
"629","1","2011-08-01 00:00:00","2011-08-01 00:00:00","2","8301","383","789"
"630","1","2011-08-01 00:00:00","2011-08-01 00:00:00","2","9545","384","790"
"631","1","2011-08-02 00:00:00","2011-08-02 00:00:00","2","9544","385","791"
"632","1","2011-08-04 00:00:00","2011-08-04 00:00:00","2","9644","386","792"
"634","1","2011-08-05 00:00:00","2011-08-05 00:00:00","2","9684","388","794"
"635","1","2011-08-06 00:00:00","2011-08-06 00:00:00","2","9718","389","795"
"636","1","2011-08-09 00:00:00","2011-08-09 00:00:00","2","9816","390","796"
"637","1","2011-08-09 00:00:00","2011-08-09 00:00:00","2","9819","391","797"
"638","1","2011-08-12 00:00:00","2011-08-12 00:00:00","2","7792","392","798"
"639","1","2011-08-12 00:00:00","2011-08-12 00:00:00","2","9976","393","799"
"640","1","2011-08-13 00:00:00","2011-08-13 00:00:00","2","9497","394","800"
"641","1","2011-08-15 00:00:00","2011-08-15 00:00:00","2","10035","395","801"
"642","1","2011-08-15 00:00:00","2011-08-15 00:00:00","2","10037","396","802"
"643","1","2011-08-16 00:00:00","2011-08-16 00:00:00","2","10099","397","803"
"644","1","2011-08-16 00:00:00","2011-08-16 00:00:00","2","3562","398","804"
"645","1","2011-08-16 00:00:00","2011-08-16 00:00:00","2","10079","399","805"
"646","1","2011-08-17 00:00:00","2011-08-17 00:00:00","2","10145","400","806"
"647","1","2011-08-18 00:00:00","2011-08-18 00:00:00","2","10183","401","807"
"648","1","2011-08-19 00:00:00","2011-08-19 00:00:00","2","10224","402","808"
"649","1","2011-08-19 00:00:00","2011-08-19 00:00:00","2","10225","403","809"
"650","1","2011-08-19 00:00:00","2011-08-19 00:00:00","2","10228","404","810"
"651","1","2011-08-19 00:00:00","2011-08-19 00:00:00","2","10229","405","811"
"652","1","2011-08-19 00:00:00","2011-08-19 00:00:00","2","10234","406","813"
"653","1","2011-08-19 00:00:00","2011-08-19 00:00:00","2","7914","407","812"
"654","1","2011-08-19 00:00:00","2011-08-20 00:00:00","2","10256","408","814"
"656","1","2011-08-22 00:00:00","2011-08-22 00:00:00","2","10318","410","816"
"657","1","2011-08-23 00:00:00","2011-08-23 00:00:00","2","9292","411","817"
"659","1","2011-08-25 00:00:00","2011-08-25 00:00:00","2","10426","413","819"
"660","1","2011-08-26 00:00:00","2011-08-26 00:00:00","2","10518","414","820"
"661","1","2011-08-26 00:00:00","2011-08-26 00:00:00","2","10507","415","821"
"662","1","2011-08-27 00:00:00","2011-08-27 00:00:00","2","10519","416","822"
"663","1","2011-08-27 00:00:00","2011-08-27 00:00:00","2","10533","417","823"
"664","1","2011-08-28 00:00:00","2011-08-28 00:00:00","2","10579","418","826"
"665","1","2011-08-28 00:00:00","2011-08-28 00:00:00","2","10512","419","825"
"666","1","2011-08-28 00:00:00","2011-08-28 00:00:00","2","5362","420","824"
"667","1","2011-08-28 00:00:00","2011-08-28 00:00:00","2","9851","421","827"
